"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","cumulative_percent_frequency"
"2010","10","2010-October","26","NE",1,"13","19","68.4210526315789474"
"2010","10","2010-October","26","NE",2,"5","19","94.7368421052631579"
"2010","10","2010-October","26","NE",3,"1","19","100.0000000000000000"
"2010","10","2010-October","26","NW",1,"3","43","6.9767441860465116"
"2010","10","2010-October","26","NW",2,"28","43","72.0930232558139535"
"2010","10","2010-October","26","NW",3,"12","43","100.0000000000000000"
"2010","10","2010-October","26","S",1,"2","5","40.0000000000000000"
"2010","10","2010-October","26","S",2,"3","5","100.0000000000000000"
"2010","10","2010-October","26","SE",1,"3","23","13.0434782608695652"
"2010","10","2010-October","26","SE",2,"8","23","47.8260869565217391"
"2010","10","2010-October","26","SE",3,"9","23","86.9565217391304348"
"2010","10","2010-October","26","SE",4,"3","23","100.0000000000000000"
"2010","10","2010-October","26","SW",1,"2","6","33.3333333333333333"
"2010","10","2010-October","26","SW",2,"4","6","100.0000000000000000"
"2010","10","2010-October","26","W",1,"6","6","100.0000000000000000"
"2010","10","2010-October","27","E",1,"7","9","77.7777777777777778"
"2010","10","2010-October","27","E",2,"2","9","100.0000000000000000"
"2010","10","2010-October","27","N",1,"5","34","14.7058823529411765"
"2010","10","2010-October","27","N",2,"21","34","76.4705882352941177"
"2010","10","2010-October","27","N",3,"8","34","100.0000000000000001"
"2010","10","2010-October","27","NE",1,"17","20","85.0000000000000000"
"2010","10","2010-October","27","NE",2,"3","20","100.0000000000000000"
"2010","10","2010-October","27","NW",1,"3","5","60.0000000000000000"
"2010","10","2010-October","27","NW",2,"2","5","100.0000000000000000"
"2010","10","2010-October","27","S",1,"8","15","53.3333333333333333"
"2010","10","2010-October","27","S",2,"4","15","80.0000000000000000"
"2010","10","2010-October","27","S",3,"1","15","86.6666666666666667"
"2010","10","2010-October","27","S",5,"2","15","100.0000000000000000"
"2010","10","2010-October","27","SE",1,"11","20","55.0000000000000000"
"2010","10","2010-October","27","SE",2,"6","20","85.0000000000000000"
"2010","10","2010-October","27","SE",3,"1","20","90.0000000000000000"
"2010","10","2010-October","27","SE",4,"2","20","100.0000000000000000"
"2010","10","2010-October","27","SW",1,"10","18","55.5555555555555556"
"2010","10","2010-October","27","SW",2,"5","18","83.3333333333333334"
"2010","10","2010-October","27","SW",3,"2","18","94.4444444444444445"
"2010","10","2010-October","27","SW",4,"1","18","100.0000000000000001"
"2010","10","2010-October","27","W",1,"2","9","22.2222222222222222"
"2010","10","2010-October","27","W",2,"7","9","100.0000000000000000"
"2010","10","2010-October","28","E",1,"1","7","14.2857142857142857"
"2010","10","2010-October","28","E",2,"6","7","100.0000000000000000"
"2010","10","2010-October","28","N",2,"1","1","100.0000000000000000"
"2010","10","2010-October","28","NE",1,"3","4","75.0000000000000000"
"2010","10","2010-October","28","NE",2,"1","4","100.0000000000000000"
"2010","10","2010-October","28","NW",1,"5","8","62.5000000000000000"
"2010","10","2010-October","28","NW",2,"3","8","100.0000000000000000"
"2010","10","2010-October","28","S",1,"6","15","40.0000000000000000"
"2010","10","2010-October","28","S",2,"9","15","100.0000000000000000"
"2010","10","2010-October","28","SE",1,"7","14","50.0000000000000000"
"2010","10","2010-October","28","SE",2,"7","14","100.0000000000000000"
"2010","10","2010-October","28","SW",1,"7","14","50.0000000000000000"
"2010","10","2010-October","28","SW",2,"6","14","92.8571428571428571"
"2010","10","2010-October","28","SW",3,"1","14","100.0000000000000000"
"2010","10","2010-October","28","W",1,"9","16","56.2500000000000000"
"2010","10","2010-October","28","W",2,"7","16","100.0000000000000000"
"2010","10","2010-October","29","E",1,"14","21","66.6666666666666667"
"2010","10","2010-October","29","E",2,"5","21","90.4761904761904762"
"2010","10","2010-October","29","E",3,"2","21","100.0000000000000000"
"2010","10","2010-October","29","N",1,"37","100","37.0000000000000000"
"2010","10","2010-October","29","N",2,"37","100","74.0000000000000000"
"2010","10","2010-October","29","N",3,"25","100","99.0000000000000000"
"2010","10","2010-October","29","N",4,"1","100","100.00000000000000000000"
"2010","10","2010-October","29","NE",1,"6","23","26.0869565217391304"
"2010","10","2010-October","29","NE",2,"8","23","60.8695652173913043"
"2010","10","2010-October","29","NE",3,"6","23","86.9565217391304347"
"2010","10","2010-October","29","NE",4,"3","23","99.9999999999999999"
"2010","10","2010-October","29","NW",1,"22","25","88.0000000000000000"
"2010","10","2010-October","29","NW",2,"2","25","96.0000000000000000"
"2010","10","2010-October","29","NW",3,"1","25","100.0000000000000000"
"2010","10","2010-October","29","S",1,"4","4","100.0000000000000000"
"2010","10","2010-October","29","SE",1,"19","29","65.5172413793103448"
"2010","10","2010-October","29","SE",2,"8","29","93.1034482758620689"
"2010","10","2010-October","29","SE",3,"2","29","99.9999999999999999"
"2010","10","2010-October","29","SW",1,"3","3","100.0000000000000000"
"2010","10","2010-October","29","W",1,"4","4","100.0000000000000000"
"2010","10","2010-October","30","E",1,"28","55","50.9090909090909091"
"2010","10","2010-October","30","E",2,"24","55","94.5454545454545455"
"2010","10","2010-October","30","E",3,"3","55","100.0000000000000000"
"2010","10","2010-October","30","N",1,"5","26","19.2307692307692308"
"2010","10","2010-October","30","N",2,"13","26","69.2307692307692308"
"2010","10","2010-October","30","N",3,"6","26","92.3076923076923077"
"2010","10","2010-October","30","N",5,"1","26","96.1538461538461539"
"2010","10","2010-October","30","N",6,"1","26","100.0000000000000001"
"2010","10","2010-October","30","NE",1,"20","122","16.3934426229508197"
"2010","10","2010-October","30","NE",2,"19","122","31.9672131147540984"
"2010","10","2010-October","30","NE",3,"43","122","67.2131147540983607"
"2010","10","2010-October","30","NE",4,"25","122","87.7049180327868853"
"2010","10","2010-October","30","NE",5,"13","122","98.3606557377049181"
"2010","10","2010-October","30","NE",6,"2","122","100.0000000000000001"
"2010","10","2010-October","30","NW",1,"2","2","100.0000000000000000"
"2010","10","2010-October","30","S",1,"16","17","94.1176470588235294"
"2010","10","2010-October","30","S",2,"1","17","100.0000000000000000"
"2010","10","2010-October","30","SE",1,"16","33","48.4848484848484848"
"2010","10","2010-October","30","SE",2,"17","33","100.0000000000000000"
"2010","10","2010-October","30","W",1,"4","4","100.0000000000000000"
"2010","10","2010-October","31","E",1,"9","10","90.0000000000000000"
"2010","10","2010-October","31","E",2,"1","10","100.0000000000000000"
"2010","10","2010-October","31","N",1,"14","121","11.5702479338842975"
"2010","10","2010-October","31","N",2,"44","121","47.9338842975206611"
"2010","10","2010-October","31","N",3,"37","121","78.5123966942148760"
"2010","10","2010-October","31","N",4,"22","121","96.6942148760330578"
"2010","10","2010-October","31","N",5,"2","121","98.3471074380165289"
"2010","10","2010-October","31","N",6,"2","121","100.0000000000000000"
"2010","10","2010-October","31","NE",1,"18","90","20.0000000000000000"
"2010","10","2010-October","31","NE",2,"37","90","61.1111111111111111"
"2010","10","2010-October","31","NE",3,"13","90","75.5555555555555555"
"2010","10","2010-October","31","NE",4,"16","90","93.3333333333333333"
"2010","10","2010-October","31","NE",5,"5","90","98.8888888888888889"
"2010","10","2010-October","31","NE",6,"1","90","100.0000000000000000"
"2010","10","2010-October","31","NW",1,"6","17","35.2941176470588235"
"2010","10","2010-October","31","NW",2,"9","17","88.2352941176470588"
"2010","10","2010-October","31","NW",3,"2","17","100.0000000000000000"
"2010","10","2010-October","31","S",1,"5","5","100.0000000000000000"
"2010","10","2010-October","31","SE",1,"3","3","100.0000000000000000"
"2010","10","2010-October","31","SW",1,"5","5","100.0000000000000000"
"2010","10","2010-October","31","W",1,"2","3","66.6666666666666667"
"2010","10","2010-October","31","W",2,"1","3","100.0000000000000000"
"2010","11","2010-November","1","E",1,"11","13","84.6153846153846154"
"2010","11","2010-November","1","E",2,"2","13","100.0000000000000000"
"2010","11","2010-November","1","N",1,"24","63","38.0952380952380952"
"2010","11","2010-November","1","N",2,"24","63","76.1904761904761904"
"2010","11","2010-November","1","N",3,"14","63","98.4126984126984126"
"2010","11","2010-November","1","N",4,"1","63","99.9999999999999999"
"2010","11","2010-November","1","NE",1,"5","5","100.0000000000000000"
"2010","11","2010-November","1","NW",1,"50","61","81.9672131147540984"
"2010","11","2010-November","1","NW",2,"7","61","93.4426229508196722"
"2010","11","2010-November","1","NW",3,"4","61","100.0000000000000001"
"2010","11","2010-November","1","S",1,"22","32","68.7500000000000000"
"2010","11","2010-November","1","S",2,"10","32","100.0000000000000000"
"2010","11","2010-November","1","SE",1,"26","45","57.7777777777777778"
"2010","11","2010-November","1","SE",2,"17","45","95.5555555555555556"
"2010","11","2010-November","1","SE",3,"2","45","100.0000000000000000"
"2010","11","2010-November","1","SW",1,"10","11","90.9090909090909091"
"2010","11","2010-November","1","SW",2,"1","11","100.0000000000000000"
"2010","11","2010-November","1","W",1,"14","14","100.0000000000000000"
"2010","11","2010-November","2","E",1,"3","3","100.0000000000000000"
"2010","11","2010-November","2","N",1,"22","79","27.8481012658227848"
"2010","11","2010-November","2","N",2,"34","79","70.8860759493670886"
"2010","11","2010-November","2","N",3,"23","79","100.0000000000000000"
"2010","11","2010-November","2","NE",1,"15","26","57.6923076923076923"
"2010","11","2010-November","2","NE",2,"11","26","100.0000000000000000"
"2010","11","2010-November","2","NW",1,"23","47","48.9361702127659574"
"2010","11","2010-November","2","NW",2,"13","47","76.5957446808510638"
"2010","11","2010-November","2","NW",3,"11","47","100.0000000000000000"
"2010","11","2010-November","2","S",1,"7","7","100.0000000000000000"
"2010","11","2010-November","2","SE",1,"2","2","100.0000000000000000"
"2010","11","2010-November","2","SW",1,"4","4","100.0000000000000000"
"2010","11","2010-November","2","W",1,"5","5","100.0000000000000000"
"2010","11","2010-November","3","E",1,"22","26","84.6153846153846154"
"2010","11","2010-November","3","E",2,"4","26","100.0000000000000000"
"2010","11","2010-November","3","N",1,"21","52","40.3846153846153846"
"2010","11","2010-November","3","N",2,"23","52","84.6153846153846154"
"2010","11","2010-November","3","N",3,"7","52","98.0769230769230769"
"2010","11","2010-November","3","N",4,"1","52","100.0000000000000000"
"2010","11","2010-November","3","NE",1,"31","53","58.4905660377358491"
"2010","11","2010-November","3","NE",2,"19","53","94.3396226415094340"
"2010","11","2010-November","3","NE",3,"2","53","98.1132075471698114"
"2010","11","2010-November","3","NE",4,"1","53","100.0000000000000001"
"2010","11","2010-November","3","NW",1,"3","13","23.0769230769230769"
"2010","11","2010-November","3","NW",2,"8","13","84.6153846153846154"
"2010","11","2010-November","3","NW",3,"2","13","100.0000000000000000"
"2010","11","2010-November","3","S",1,"10","10","100.0000000000000000"
"2010","11","2010-November","3","SE",1,"11","14","78.5714285714285714"
"2010","11","2010-November","3","SE",2,"3","14","100.0000000000000000"
"2010","11","2010-November","3","SW",1,"9","10","90.0000000000000000"
"2010","11","2010-November","3","SW",2,"1","10","100.0000000000000000"
"2010","11","2010-November","3","W",1,"9","19","47.3684210526315789"
"2010","11","2010-November","3","W",2,"3","19","63.1578947368421052"
"2010","11","2010-November","3","W",3,"7","19","99.9999999999999999"
"2010","11","2010-November","4","E",1,"25","46","54.3478260869565217"
"2010","11","2010-November","4","E",2,"9","46","73.9130434782608695"
"2010","11","2010-November","4","E",3,"11","46","97.8260869565217391"
"2010","11","2010-November","4","E",4,"1","46","100.0000000000000000"
"2010","11","2010-November","4","N",1,"58","119","48.7394957983193277"
"2010","11","2010-November","4","N",2,"48","119","89.0756302521008403"
"2010","11","2010-November","4","N",3,"13","119","100.0000000000000000"
"2010","11","2010-November","4","NE",1,"37","74","50.0000000000000000"
"2010","11","2010-November","4","NE",2,"25","74","83.7837837837837838"
"2010","11","2010-November","4","NE",3,"11","74","98.6486486486486487"
"2010","11","2010-November","4","NE",5,"1","74","100.0000000000000001"
"2010","11","2010-November","4","NW",1,"12","15","80.0000000000000000"
"2010","11","2010-November","4","NW",2,"3","15","100.0000000000000000"
"2010","11","2010-November","4","S",1,"1","1","100.0000000000000000"
"2010","11","2010-November","4","SE",1,"3","4","75.0000000000000000"
"2010","11","2010-November","4","SE",2,"1","4","100.0000000000000000"
"2010","11","2010-November","4","SW",1,"4","4","100.0000000000000000"
"2010","11","2010-November","4","W",1,"1","1","100.0000000000000000"
"2010","11","2010-November","5","E",1,"2","2","100.0000000000000000"
"2010","11","2010-November","5","N",1,"23","136","16.9117647058823529"
"2010","11","2010-November","5","N",2,"76","136","72.7941176470588235"
"2010","11","2010-November","5","N",3,"36","136","99.2647058823529411"
"2010","11","2010-November","5","N",4,"1","136","99.99999999999999992353"
"2010","11","2010-November","5","NE",1,"17","40","42.5000000000000000"
"2010","11","2010-November","5","NE",2,"19","40","90.0000000000000000"
"2010","11","2010-November","5","NE",3,"3","40","97.5000000000000000"
"2010","11","2010-November","5","NE",4,"1","40","100.0000000000000000"
"2010","11","2010-November","5","NW",1,"28","42","66.6666666666666667"
"2010","11","2010-November","5","NW",2,"9","42","88.0952380952380953"
"2010","11","2010-November","5","NW",3,"5","42","100.0000000000000001"
"2010","11","2010-November","5","S",1,"15","15","100.0000000000000000"
"2010","11","2010-November","5","SE",1,"6","6","100.0000000000000000"
"2010","11","2010-November","5","SW",1,"8","8","100.0000000000000000"
"2010","11","2010-November","5","W",1,"8","10","80.0000000000000000"
"2010","11","2010-November","5","W",2,"2","10","100.0000000000000000"
"2010","11","2010-November","6","E",1,"35","37","94.5945945945945946"
"2010","11","2010-November","6","E",2,"2","37","100.0000000000000000"
"2010","11","2010-November","6","N",1,"44","62","70.9677419354838710"
"2010","11","2010-November","6","N",2,"14","62","93.5483870967741936"
"2010","11","2010-November","6","N",3,"4","62","100.0000000000000001"
"2010","11","2010-November","6","NE",1,"22","24","91.6666666666666667"
"2010","11","2010-November","6","NE",2,"1","24","95.8333333333333334"
"2010","11","2010-November","6","NE",3,"1","24","100.0000000000000001"
"2010","11","2010-November","6","NW",1,"14","43","32.5581395348837209"
"2010","11","2010-November","6","NW",2,"23","43","86.0465116279069767"
"2010","11","2010-November","6","NW",3,"6","43","100.0000000000000000"
"2010","11","2010-November","6","S",1,"8","8","100.0000000000000000"
"2010","11","2010-November","6","SE",1,"10","13","76.9230769230769231"
"2010","11","2010-November","6","SE",2,"3","13","100.0000000000000000"
"2010","11","2010-November","6","SW",1,"12","13","92.3076923076923077"
"2010","11","2010-November","6","SW",2,"1","13","100.0000000000000000"
"2010","11","2010-November","6","W",1,"13","18","72.2222222222222222"
"2010","11","2010-November","6","W",2,"4","18","94.4444444444444444"
"2010","11","2010-November","6","W",3,"1","18","100.0000000000000000"
"2010","11","2010-November","7","E",1,"36","46","78.2608695652173913"
"2010","11","2010-November","7","E",2,"7","46","93.4782608695652174"
"2010","11","2010-November","7","E",3,"3","46","100.0000000000000000"
"2010","11","2010-November","7","N",1,"11","27","40.7407407407407407"
"2010","11","2010-November","7","N",2,"15","27","96.2962962962962963"
"2010","11","2010-November","7","N",3,"1","27","100.0000000000000000"
"2010","11","2010-November","7","NE",1,"65","81","80.2469135802469136"
"2010","11","2010-November","7","NE",2,"15","81","98.7654320987654321"
"2010","11","2010-November","7","NE",3,"1","81","100.0000000000000000"
"2010","11","2010-November","7","NW",1,"9","15","60.0000000000000000"
"2010","11","2010-November","7","NW",2,"6","15","100.0000000000000000"
"2010","11","2010-November","7","S",1,"9","48","18.7500000000000000"
"2010","11","2010-November","7","S",2,"32","48","85.4166666666666667"
"2010","11","2010-November","7","S",3,"7","48","100.0000000000000000"
"2010","11","2010-November","7","SE",1,"12","34","35.2941176470588235"
"2010","11","2010-November","7","SE",2,"17","34","85.2941176470588235"
"2010","11","2010-November","7","SE",3,"4","34","97.0588235294117647"
"2010","11","2010-November","7","SE",4,"1","34","100.0000000000000000"
"2010","11","2010-November","7","SW",1,"4","5","80.0000000000000000"
"2010","11","2010-November","7","SW",2,"1","5","100.0000000000000000"
"2010","11","2010-November","7","W",1,"14","23","60.8695652173913043"
"2010","11","2010-November","7","W",2,"9","23","100.0000000000000000"
"2010","11","2010-November","8","E",1,"25","56","44.6428571428571429"
"2010","11","2010-November","8","E",2,"26","56","91.0714285714285715"
"2010","11","2010-November","8","E",4,"3","56","96.4285714285714286"
"2010","11","2010-November","8","E",5,"1","56","98.2142857142857143"
"2010","11","2010-November","8","E",6,"1","56","100.0000000000000000"
"2010","11","2010-November","8","N",1,"21","40","52.5000000000000000"
"2010","11","2010-November","8","N",2,"18","40","97.5000000000000000"
"2010","11","2010-November","8","N",3,"1","40","100.0000000000000000"
"2010","11","2010-November","8","NE",1,"71","121","58.6776859504132231"
"2010","11","2010-November","8","NE",2,"50","121","100.0000000000000000"
"2010","11","2010-November","8","NW",1,"3","3","100.0000000000000000"
"2010","11","2010-November","8","S",1,"9","9","100.0000000000000000"
"2010","11","2010-November","8","SE",1,"6","14","42.8571428571428571"
"2010","11","2010-November","8","SE",2,"8","14","100.0000000000000000"
"2010","11","2010-November","8","SW",1,"2","8","25.0000000000000000"
"2010","11","2010-November","8","SW",2,"6","8","100.0000000000000000"
"2010","11","2010-November","8","W",1,"4","19","21.0526315789473684"
"2010","11","2010-November","8","W",2,"12","19","84.2105263157894737"
"2010","11","2010-November","8","W",3,"3","19","100.0000000000000000"
"2010","11","2010-November","9","E",1,"10","29","34.4827586206896552"
"2010","11","2010-November","9","E",2,"15","29","86.2068965517241380"
"2010","11","2010-November","9","E",3,"4","29","100.0000000000000001"
"2010","11","2010-November","9","N",1,"22","43","51.1627906976744186"
"2010","11","2010-November","9","N",2,"19","43","95.3488372093023256"
"2010","11","2010-November","9","N",3,"1","43","97.6744186046511628"
"2010","11","2010-November","9","N",5,"1","43","100.0000000000000000"
"2010","11","2010-November","9","NE",1,"22","40","55.0000000000000000"
"2010","11","2010-November","9","NE",2,"13","40","87.5000000000000000"
"2010","11","2010-November","9","NE",4,"3","40","95.0000000000000000"
"2010","11","2010-November","9","NE",5,"1","40","97.5000000000000000"
"2010","11","2010-November","9","NE",6,"1","40","100.0000000000000000"
"2010","11","2010-November","9","NW",1,"9","12","75.0000000000000000"
"2010","11","2010-November","9","NW",2,"3","12","100.0000000000000000"
"2010","11","2010-November","9","S",1,"12","14","85.7142857142857143"
"2010","11","2010-November","9","S",2,"2","14","100.0000000000000000"
"2010","11","2010-November","9","SE",1,"8","25","32.0000000000000000"
"2010","11","2010-November","9","SE",2,"15","25","92.0000000000000000"
"2010","11","2010-November","9","SE",3,"2","25","100.0000000000000000"
"2010","11","2010-November","9","SW",1,"5","7","71.4285714285714286"
"2010","11","2010-November","9","SW",2,"1","7","85.7142857142857143"
"2010","11","2010-November","9","SW",3,"1","7","100.0000000000000000"
"2010","11","2010-November","9","W",1,"6","12","50.0000000000000000"
"2010","11","2010-November","9","W",2,"4","12","83.3333333333333333"
"2010","11","2010-November","9","W",3,"2","12","100.0000000000000000"
"2010","11","2010-November","10","E",1,"6","8","75.0000000000000000"
"2010","11","2010-November","10","E",2,"2","8","100.0000000000000000"
"2010","11","2010-November","10","N",1,"15","43","34.8837209302325581"
"2010","11","2010-November","10","N",2,"24","43","90.6976744186046511"
"2010","11","2010-November","10","N",3,"4","43","99.9999999999999999"
"2010","11","2010-November","10","NE",1,"6","12","50.0000000000000000"
"2010","11","2010-November","10","NE",2,"6","12","100.0000000000000000"
"2010","11","2010-November","10","NW",1,"20","32","62.5000000000000000"
"2010","11","2010-November","10","NW",2,"11","32","96.8750000000000000"
"2010","11","2010-November","10","NW",3,"1","32","100.0000000000000000"
"2010","11","2010-November","10","S",1,"24","44","54.5454545454545455"
"2010","11","2010-November","10","S",2,"9","44","75.0000000000000000"
"2010","11","2010-November","10","S",3,"9","44","95.4545454545454545"
"2010","11","2010-November","10","S",4,"2","44","100.0000000000000000"
"2010","11","2010-November","10","SE",1,"15","50","30.0000000000000000"
"2010","11","2010-November","10","SE",2,"18","50","66.0000000000000000"
"2010","11","2010-November","10","SE",3,"16","50","98.0000000000000000"
"2010","11","2010-November","10","SE",4,"1","50","100.0000000000000000"
"2010","11","2010-November","10","SW",1,"4","6","66.6666666666666667"
"2010","11","2010-November","10","SW",2,"1","6","83.3333333333333334"
"2010","11","2010-November","10","SW",4,"1","6","100.0000000000000001"
"2010","11","2010-November","10","W",1,"13","13","100.0000000000000000"
"2010","11","2010-November","11","E",1,"15","22","68.1818181818181818"
"2010","11","2010-November","11","E",2,"7","22","100.0000000000000000"
"2010","11","2010-November","11","N",1,"2","3","66.6666666666666667"
"2010","11","2010-November","11","N",2,"1","3","100.0000000000000000"
"2010","11","2010-November","11","NE",1,"6","8","75.0000000000000000"
"2010","11","2010-November","11","NE",2,"2","8","100.0000000000000000"
"2010","11","2010-November","11","NW",1,"4","5","80.0000000000000000"
"2010","11","2010-November","11","NW",2,"1","5","100.0000000000000000"
"2010","11","2010-November","11","S",1,"2","5","40.0000000000000000"
"2010","11","2010-November","11","S",2,"1","5","60.0000000000000000"
"2010","11","2010-November","11","S",3,"2","5","100.0000000000000000"
"2010","11","2010-November","11","SE",1,"12","14","85.7142857142857143"
"2010","11","2010-November","11","SE",2,"2","14","100.0000000000000000"
"2010","11","2010-November","11","SW",1,"2","5","40.0000000000000000"
"2010","11","2010-November","11","SW",2,"3","5","100.0000000000000000"
"2010","11","2010-November","11","W",1,"5","9","55.5555555555555556"
"2010","11","2010-November","11","W",2,"4","9","100.0000000000000000"
"2010","11","2010-November","12","E",1,"9","17","52.9411764705882353"
"2010","11","2010-November","12","E",2,"8","17","100.0000000000000000"
"2010","11","2010-November","12","N",1,"26","60","43.3333333333333333"
"2010","11","2010-November","12","N",2,"22","60","80.0000000000000000"
"2010","11","2010-November","12","N",3,"10","60","96.6666666666666667"
"2010","11","2010-November","12","N",5,"2","60","100.0000000000000000"
"2010","11","2010-November","12","NE",1,"8","19","42.1052631578947368"
"2010","11","2010-November","12","NE",2,"11","19","100.0000000000000000"
"2010","11","2010-November","12","NW",1,"5","9","55.5555555555555556"
"2010","11","2010-November","12","NW",2,"4","9","100.0000000000000000"
"2010","11","2010-November","12","S",1,"10","13","76.9230769230769231"
"2010","11","2010-November","12","S",2,"3","13","100.0000000000000000"
"2010","11","2010-November","12","SE",1,"7","11","63.6363636363636364"
"2010","11","2010-November","12","SE",2,"4","11","100.0000000000000000"
"2010","11","2010-November","12","SW",1,"8","18","44.4444444444444444"
"2010","11","2010-November","12","SW",2,"10","18","100.0000000000000000"
"2010","11","2010-November","12","W",1,"11","33","33.3333333333333333"
"2010","11","2010-November","12","W",2,"20","33","93.9393939393939394"
"2010","11","2010-November","12","W",3,"2","33","100.0000000000000000"
"2010","11","2010-November","13","E",1,"14","68","20.5882352941176471"
"2010","11","2010-November","13","E",2,"33","68","69.1176470588235295"
"2010","11","2010-November","13","E",3,"19","68","97.0588235294117648"
"2010","11","2010-November","13","E",4,"2","68","100.0000000000000001"
"2010","11","2010-November","13","N",1,"8","14","57.1428571428571429"
"2010","11","2010-November","13","N",2,"6","14","100.0000000000000000"
"2010","11","2010-November","13","NE",1,"11","22","50.0000000000000000"
"2010","11","2010-November","13","NE",2,"11","22","100.0000000000000000"
"2010","11","2010-November","13","NW",1,"9","11","81.8181818181818182"
"2010","11","2010-November","13","NW",2,"2","11","100.0000000000000000"
"2010","11","2010-November","13","S",3,"1","1","100.0000000000000000"
"2010","11","2010-November","13","SE",1,"9","63","14.2857142857142857"
"2010","11","2010-November","13","SE",2,"20","63","46.0317460317460317"
"2010","11","2010-November","13","SE",3,"31","63","95.2380952380952380"
"2010","11","2010-November","13","SE",4,"3","63","99.9999999999999999"
"2010","11","2010-November","13","SW",1,"1","1","100.0000000000000000"
"2010","11","2010-November","13","W",1,"13","13","100.0000000000000000"
"2010","11","2010-November","14","E",1,"15","53","28.3018867924528302"
"2010","11","2010-November","14","E",2,"33","53","90.5660377358490566"
"2010","11","2010-November","14","E",3,"5","53","100.0000000000000000"
"2010","11","2010-November","14","N",1,"22","52","42.3076923076923077"
"2010","11","2010-November","14","N",2,"18","52","76.9230769230769231"
"2010","11","2010-November","14","N",3,"8","52","92.3076923076923077"
"2010","11","2010-November","14","N",4,"3","52","98.0769230769230769"
"2010","11","2010-November","14","N",5,"1","52","100.0000000000000000"
"2010","11","2010-November","14","NE",1,"26","88","29.5454545454545455"
"2010","11","2010-November","14","NE",2,"30","88","63.6363636363636364"
"2010","11","2010-November","14","NE",3,"30","88","97.7272727272727273"
"2010","11","2010-November","14","NE",5,"2","88","100.0000000000000000"
"2010","11","2010-November","14","NW",1,"16","18","88.8888888888888889"
"2010","11","2010-November","14","NW",2,"2","18","100.0000000000000000"
"2010","11","2010-November","14","S",1,"4","7","57.1428571428571429"
"2010","11","2010-November","14","S",2,"3","7","100.0000000000000000"
"2010","11","2010-November","14","SE",1,"3","34","8.8235294117647059"
"2010","11","2010-November","14","SE",2,"20","34","67.6470588235294118"
"2010","11","2010-November","14","SE",3,"11","34","100.0000000000000000"
"2010","11","2010-November","14","SW",1,"2","2","100.0000000000000000"
"2010","11","2010-November","14","W",1,"3","3","100.0000000000000000"
"2010","11","2010-November","15","E",1,"15","32","46.8750000000000000"
"2010","11","2010-November","15","E",2,"16","32","96.8750000000000000"
"2010","11","2010-November","15","E",3,"1","32","100.0000000000000000"
"2010","11","2010-November","15","N",1,"63","84","75.0000000000000000"
"2010","11","2010-November","15","N",2,"16","84","94.0476190476190476"
"2010","11","2010-November","15","N",3,"5","84","100.0000000000000000"
"2010","11","2010-November","15","NE",1,"24","36","66.6666666666666667"
"2010","11","2010-November","15","NE",2,"11","36","97.2222222222222223"
"2010","11","2010-November","15","NE",3,"1","36","100.0000000000000001"
"2010","11","2010-November","15","NW",1,"14","18","77.7777777777777778"
"2010","11","2010-November","15","NW",2,"4","18","100.0000000000000000"
"2010","11","2010-November","15","S",1,"18","26","69.2307692307692308"
"2010","11","2010-November","15","S",2,"8","26","100.0000000000000000"
"2010","11","2010-November","15","SE",1,"17","24","70.8333333333333333"
"2010","11","2010-November","15","SE",2,"7","24","100.0000000000000000"
"2010","11","2010-November","15","SW",1,"24","25","96.0000000000000000"
"2010","11","2010-November","15","SW",2,"1","25","100.0000000000000000"
"2010","11","2010-November","15","W",1,"19","22","86.3636363636363636"
"2010","11","2010-November","15","W",2,"3","22","100.0000000000000000"
"2010","11","2010-November","16","E",1,"18","28","64.2857142857142857"
"2010","11","2010-November","16","E",2,"10","28","100.0000000000000000"
"2010","11","2010-November","16","N",1,"56","86","65.1162790697674419"
"2010","11","2010-November","16","N",2,"27","86","96.5116279069767442"
"2010","11","2010-November","16","N",3,"3","86","100.0000000000000000"
"2010","11","2010-November","16","NE",1,"26","44","59.0909090909090909"
"2010","11","2010-November","16","NE",2,"14","44","90.9090909090909091"
"2010","11","2010-November","16","NE",3,"1","44","93.1818181818181818"
"2010","11","2010-November","16","NE",4,"2","44","97.7272727272727273"
"2010","11","2010-November","16","NE",5,"1","44","100.0000000000000000"
"2010","11","2010-November","16","NW",1,"31","38","81.5789473684210526"
"2010","11","2010-November","16","NW",2,"6","38","97.3684210526315789"
"2010","11","2010-November","16","NW",3,"1","38","100.0000000000000000"
"2010","11","2010-November","16","S",1,"11","20","55.0000000000000000"
"2010","11","2010-November","16","S",2,"9","20","100.0000000000000000"
"2010","11","2010-November","16","SE",1,"3","15","20.0000000000000000"
"2010","11","2010-November","16","SE",2,"9","15","80.0000000000000000"
"2010","11","2010-November","16","SE",3,"3","15","100.0000000000000000"
"2010","11","2010-November","16","SW",1,"10","14","71.4285714285714286"
"2010","11","2010-November","16","SW",2,"4","14","100.0000000000000000"
"2010","11","2010-November","16","W",1,"10","17","58.8235294117647059"
"2010","11","2010-November","16","W",2,"6","17","94.1176470588235294"
"2010","11","2010-November","16","W",3,"1","17","100.0000000000000000"
"2010","11","2010-November","17","E",1,"42","59","71.1864406779661017"
"2010","11","2010-November","17","E",2,"17","59","100.0000000000000000"
"2010","11","2010-November","17","N",1,"17","67","25.3731343283582090"
