"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","percent_frequency"
"2010","11","2010-November","1","SE",2,"17","45","37.7777777777777778"
"2010","11","2010-November","1","SE",3,"2","45","4.4444444444444444"
"2010","11","2010-November","1","SW",1,"10","11","90.9090909090909091"
"2010","11","2010-November","1","SW",2,"1","11","9.0909090909090909"
"2010","11","2010-November","1","W",1,"14","14","100.0000000000000000"
"2010","11","2010-November","2","E",1,"3","3","100.0000000000000000"
"2010","11","2010-November","2","N",1,"22","79","27.8481012658227848"
"2010","11","2010-November","2","N",2,"34","79","43.0379746835443038"
"2010","11","2010-November","2","N",3,"23","79","29.1139240506329114"
"2010","11","2010-November","2","NE",1,"15","26","57.6923076923076923"
"2010","11","2010-November","2","NE",2,"11","26","42.3076923076923077"
"2010","11","2010-November","2","NW",1,"23","47","48.9361702127659574"
"2010","11","2010-November","2","NW",2,"13","47","27.6595744680851064"
"2010","11","2010-November","2","NW",3,"11","47","23.4042553191489362"
"2010","11","2010-November","2","S",1,"7","7","100.0000000000000000"
"2010","11","2010-November","2","SE",1,"2","2","100.0000000000000000"
"2010","11","2010-November","2","SW",1,"4","4","100.0000000000000000"
"2010","11","2010-November","2","W",1,"5","5","100.0000000000000000"
"2010","11","2010-November","3","E",1,"22","26","84.6153846153846154"
"2010","11","2010-November","3","E",2,"4","26","15.3846153846153846"
"2010","11","2010-November","3","N",1,"21","52","40.3846153846153846"
"2010","11","2010-November","3","N",2,"23","52","44.2307692307692308"
"2010","11","2010-November","3","N",3,"7","52","13.4615384615384615"
"2010","11","2010-November","3","N",4,"1","52","1.9230769230769231"
"2010","11","2010-November","3","NE",1,"31","53","58.4905660377358491"
"2010","11","2010-November","3","NE",2,"19","53","35.8490566037735849"
"2010","11","2010-November","3","NE",3,"2","53","3.7735849056603774"
"2010","11","2010-November","3","NE",4,"1","53","1.8867924528301887"
"2010","11","2010-November","3","NW",1,"3","13","23.0769230769230769"
"2010","11","2010-November","3","NW",2,"8","13","61.5384615384615385"
"2010","11","2010-November","3","NW",3,"2","13","15.3846153846153846"
"2010","11","2010-November","3","S",1,"10","10","100.0000000000000000"
"2010","11","2010-November","3","SE",1,"11","14","78.5714285714285714"
"2010","11","2010-November","3","SE",2,"3","14","21.4285714285714286"
"2010","11","2010-November","3","SW",1,"9","10","90.0000000000000000"
"2010","11","2010-November","3","SW",2,"1","10","10.0000000000000000"
"2010","11","2010-November","3","W",1,"9","19","47.3684210526315789"
"2010","11","2010-November","3","W",2,"3","19","15.7894736842105263"
"2010","11","2010-November","3","W",3,"7","19","36.8421052631578947"
"2010","11","2010-November","4","E",1,"25","46","54.3478260869565217"
"2010","11","2010-November","4","E",2,"9","46","19.5652173913043478"
"2010","11","2010-November","4","E",3,"11","46","23.9130434782608696"
"2010","11","2010-November","4","E",4,"1","46","2.1739130434782609"
"2010","11","2010-November","4","N",1,"58","119","48.7394957983193277"
"2010","11","2010-November","4","N",2,"48","119","40.3361344537815126"
"2010","11","2010-November","4","N",3,"13","119","10.9243697478991597"
"2010","11","2010-November","4","NE",1,"37","74","50.0000000000000000"
"2010","11","2010-November","4","NE",2,"25","74","33.7837837837837838"
"2010","11","2010-November","4","NE",3,"11","74","14.8648648648648649"
"2010","11","2010-November","4","NE",5,"1","74","1.3513513513513514"
"2010","11","2010-November","4","NW",1,"12","15","80.0000000000000000"
"2010","11","2010-November","4","NW",2,"3","15","20.0000000000000000"
"2010","11","2010-November","4","S",1,"1","1","100.0000000000000000"
"2010","11","2010-November","4","SE",1,"3","4","75.0000000000000000"
"2010","11","2010-November","4","SE",2,"1","4","25.0000000000000000"
"2010","11","2010-November","4","SW",1,"4","4","100.0000000000000000"
"2010","11","2010-November","4","W",1,"1","1","100.0000000000000000"
"2010","11","2010-November","5","E",1,"2","2","100.0000000000000000"
"2010","11","2010-November","5","N",1,"23","136","16.9117647058823529"
"2010","11","2010-November","5","N",2,"76","136","55.8823529411764706"
"2010","11","2010-November","5","N",3,"36","136","26.4705882352941176"
"2010","11","2010-November","5","N",4,"1","136","0.73529411764705882353"
"2010","11","2010-November","5","NE",1,"17","40","42.5000000000000000"
"2010","11","2010-November","5","NE",2,"19","40","47.5000000000000000"
"2010","11","2010-November","5","NE",3,"3","40","7.5000000000000000"
"2010","11","2010-November","5","NE",4,"1","40","2.5000000000000000"
"2010","11","2010-November","5","NW",1,"28","42","66.6666666666666667"
"2010","11","2010-November","5","NW",2,"9","42","21.4285714285714286"
"2010","11","2010-November","5","NW",3,"5","42","11.9047619047619048"
"2010","11","2010-November","5","S",1,"15","15","100.0000000000000000"
"2010","11","2010-November","5","SE",1,"6","6","100.0000000000000000"
"2010","11","2010-November","5","SW",1,"8","8","100.0000000000000000"
"2010","11","2010-November","5","W",1,"8","10","80.0000000000000000"
"2010","11","2010-November","5","W",2,"2","10","20.0000000000000000"
"2010","11","2010-November","6","E",1,"35","37","94.5945945945945946"
"2010","11","2010-November","6","E",2,"2","37","5.4054054054054054"
"2010","11","2010-November","6","N",1,"44","62","70.9677419354838710"
"2010","11","2010-November","6","N",2,"14","62","22.5806451612903226"
"2010","11","2010-November","6","N",3,"4","62","6.4516129032258065"
"2010","11","2010-November","6","NE",1,"22","24","91.6666666666666667"
"2010","11","2010-November","6","NE",2,"1","24","4.1666666666666667"
"2010","11","2010-November","6","NE",3,"1","24","4.1666666666666667"
"2010","11","2010-November","6","NW",1,"14","43","32.5581395348837209"
"2010","11","2010-November","6","NW",2,"23","43","53.4883720930232558"
"2010","11","2010-November","6","NW",3,"6","43","13.9534883720930233"
"2010","11","2010-November","6","S",1,"8","8","100.0000000000000000"
"2010","11","2010-November","6","SE",1,"10","13","76.9230769230769231"
"2010","11","2010-November","6","SE",2,"3","13","23.0769230769230769"
"2010","11","2010-November","6","SW",1,"12","13","92.3076923076923077"
"2010","11","2010-November","6","SW",2,"1","13","7.6923076923076923"
"2010","11","2010-November","6","W",1,"13","18","72.2222222222222222"
"2010","11","2010-November","6","W",2,"4","18","22.2222222222222222"
"2010","11","2010-November","6","W",3,"1","18","5.5555555555555556"
"2010","11","2010-November","7","E",1,"36","46","78.2608695652173913"
"2010","11","2010-November","7","E",2,"7","46","15.2173913043478261"
"2010","11","2010-November","7","E",3,"3","46","6.5217391304347826"
"2010","11","2010-November","7","N",1,"11","27","40.7407407407407407"
"2010","11","2010-November","7","N",2,"15","27","55.5555555555555556"
"2010","11","2010-November","7","N",3,"1","27","3.7037037037037037"
"2010","11","2010-November","7","NE",1,"65","81","80.2469135802469136"
"2010","11","2010-November","7","NE",2,"15","81","18.5185185185185185"
"2010","11","2010-November","7","NE",3,"1","81","1.2345679012345679"
"2010","11","2010-November","7","NW",1,"9","15","60.0000000000000000"
"2010","11","2010-November","7","NW",2,"6","15","40.0000000000000000"
"2010","11","2010-November","7","S",1,"9","48","18.7500000000000000"
"2010","11","2010-November","7","S",2,"32","48","66.6666666666666667"
"2010","11","2010-November","7","S",3,"7","48","14.5833333333333333"
"2010","11","2010-November","7","SE",1,"12","34","35.2941176470588235"
"2010","11","2010-November","7","SE",2,"17","34","50.0000000000000000"
"2010","11","2010-November","7","SE",3,"4","34","11.7647058823529412"
"2010","11","2010-November","7","SE",4,"1","34","2.9411764705882353"
"2010","11","2010-November","7","SW",1,"4","5","80.0000000000000000"
"2010","11","2010-November","7","SW",2,"1","5","20.0000000000000000"
"2010","11","2010-November","7","W",1,"14","23","60.8695652173913043"
"2010","11","2010-November","7","W",2,"9","23","39.1304347826086957"
"2010","11","2010-November","8","E",1,"25","56","44.6428571428571429"
"2010","11","2010-November","8","E",2,"26","56","46.4285714285714286"
"2010","11","2010-November","8","E",4,"3","56","5.3571428571428571"
"2010","11","2010-November","8","E",5,"1","56","1.7857142857142857"
"2010","11","2010-November","8","E",6,"1","56","1.7857142857142857"
"2010","11","2010-November","8","N",1,"21","40","52.5000000000000000"
"2010","11","2010-November","8","N",2,"18","40","45.0000000000000000"
"2010","11","2010-November","8","N",3,"1","40","2.5000000000000000"
"2010","11","2010-November","8","NE",1,"71","121","58.6776859504132231"
"2010","11","2010-November","8","NE",2,"50","121","41.3223140495867769"
"2010","11","2010-November","8","NW",1,"3","3","100.0000000000000000"
"2010","11","2010-November","8","S",1,"9","9","100.0000000000000000"
"2010","11","2010-November","8","SE",1,"6","14","42.8571428571428571"
"2010","11","2010-November","8","SE",2,"8","14","57.1428571428571429"
"2010","11","2010-November","8","SW",1,"2","8","25.0000000000000000"
"2010","11","2010-November","8","SW",2,"6","8","75.0000000000000000"
"2010","11","2010-November","8","W",1,"4","19","21.0526315789473684"
"2010","11","2010-November","8","W",2,"12","19","63.1578947368421053"
"2010","11","2010-November","8","W",3,"3","19","15.7894736842105263"
"2010","11","2010-November","9","E",1,"10","29","34.4827586206896552"
"2010","11","2010-November","9","E",2,"15","29","51.7241379310344828"
"2010","11","2010-November","9","E",3,"4","29","13.7931034482758621"
"2010","11","2010-November","9","N",1,"22","43","51.1627906976744186"
"2010","11","2010-November","9","N",2,"19","43","44.1860465116279070"
"2010","11","2010-November","9","N",3,"1","43","2.3255813953488372"
"2010","11","2010-November","9","N",5,"1","43","2.3255813953488372"
"2010","11","2010-November","9","NE",1,"22","40","55.0000000000000000"
"2010","11","2010-November","9","NE",2,"13","40","32.5000000000000000"
"2010","11","2010-November","9","NE",4,"3","40","7.5000000000000000"
"2010","11","2010-November","9","NE",5,"1","40","2.5000000000000000"
"2010","11","2010-November","9","NE",6,"1","40","2.5000000000000000"
"2010","11","2010-November","9","NW",1,"9","12","75.0000000000000000"
"2010","11","2010-November","9","NW",2,"3","12","25.0000000000000000"
"2010","11","2010-November","9","S",1,"12","14","85.7142857142857143"
"2010","11","2010-November","9","S",2,"2","14","14.2857142857142857"
"2010","11","2010-November","9","SE",1,"8","25","32.0000000000000000"
"2010","11","2010-November","9","SE",2,"15","25","60.0000000000000000"
"2010","11","2010-November","9","SE",3,"2","25","8.0000000000000000"
"2010","11","2010-November","9","SW",1,"5","7","71.4285714285714286"
"2010","11","2010-November","9","SW",2,"1","7","14.2857142857142857"
"2010","11","2010-November","9","SW",3,"1","7","14.2857142857142857"
"2010","11","2010-November","9","W",1,"6","12","50.0000000000000000"
"2010","11","2010-November","9","W",2,"4","12","33.3333333333333333"
"2010","11","2010-November","9","W",3,"2","12","16.6666666666666667"
"2010","11","2010-November","10","E",1,"6","8","75.0000000000000000"
"2010","11","2010-November","10","E",2,"2","8","25.0000000000000000"
"2010","11","2010-November","10","N",1,"15","43","34.8837209302325581"
"2010","11","2010-November","10","N",2,"24","43","55.8139534883720930"
"2010","11","2010-November","10","N",3,"4","43","9.3023255813953488"
"2010","11","2010-November","10","NE",1,"6","12","50.0000000000000000"
"2010","11","2010-November","10","NE",2,"6","12","50.0000000000000000"
"2010","11","2010-November","10","NW",1,"20","32","62.5000000000000000"
"2010","11","2010-November","10","NW",2,"11","32","34.3750000000000000"
"2010","11","2010-November","10","NW",3,"1","32","3.1250000000000000"
"2010","11","2010-November","10","S",1,"24","44","54.5454545454545455"
"2010","11","2010-November","10","S",2,"9","44","20.4545454545454545"
"2010","11","2010-November","10","S",3,"9","44","20.4545454545454545"
"2010","11","2010-November","10","S",4,"2","44","4.5454545454545455"
"2010","11","2010-November","10","SE",1,"15","50","30.0000000000000000"
"2010","11","2010-November","10","SE",2,"18","50","36.0000000000000000"
"2010","11","2010-November","10","SE",3,"16","50","32.0000000000000000"
"2010","11","2010-November","10","SE",4,"1","50","2.0000000000000000"
"2010","11","2010-November","10","SW",1,"4","6","66.6666666666666667"
"2010","11","2010-November","10","SW",2,"1","6","16.6666666666666667"
"2010","11","2010-November","10","SW",4,"1","6","16.6666666666666667"
"2010","11","2010-November","10","W",1,"13","13","100.0000000000000000"
"2010","11","2010-November","11","E",1,"15","22","68.1818181818181818"
"2010","11","2010-November","11","E",2,"7","22","31.8181818181818182"
"2010","11","2010-November","11","N",1,"2","3","66.6666666666666667"
"2010","11","2010-November","11","N",2,"1","3","33.3333333333333333"
"2010","11","2010-November","11","NE",1,"6","8","75.0000000000000000"
"2010","11","2010-November","11","NE",2,"2","8","25.0000000000000000"
"2010","11","2010-November","11","NW",1,"4","5","80.0000000000000000"
"2010","11","2010-November","11","NW",2,"1","5","20.0000000000000000"
"2010","11","2010-November","11","S",1,"2","5","40.0000000000000000"
"2010","11","2010-November","11","S",2,"1","5","20.0000000000000000"
"2010","11","2010-November","11","S",3,"2","5","40.0000000000000000"
"2010","11","2010-November","11","SE",1,"12","14","85.7142857142857143"
"2010","11","2010-November","11","SE",2,"2","14","14.2857142857142857"
"2010","11","2010-November","11","SW",1,"2","5","40.0000000000000000"
"2010","11","2010-November","11","SW",2,"3","5","60.0000000000000000"
"2010","11","2010-November","11","W",1,"5","9","55.5555555555555556"
"2010","11","2010-November","11","W",2,"4","9","44.4444444444444444"
"2010","11","2010-November","12","E",1,"9","17","52.9411764705882353"
"2010","11","2010-November","12","E",2,"8","17","47.0588235294117647"
"2010","11","2010-November","12","N",1,"26","60","43.3333333333333333"
"2010","11","2010-November","12","N",2,"22","60","36.6666666666666667"
"2010","11","2010-November","12","N",3,"10","60","16.6666666666666667"
"2010","11","2010-November","12","N",5,"2","60","3.3333333333333333"
"2010","11","2010-November","12","NE",1,"8","19","42.1052631578947368"
"2010","11","2010-November","12","NE",2,"11","19","57.8947368421052632"
"2010","11","2010-November","12","NW",1,"5","9","55.5555555555555556"
"2010","11","2010-November","12","NW",2,"4","9","44.4444444444444444"
"2010","11","2010-November","12","S",1,"10","13","76.9230769230769231"
"2010","11","2010-November","12","S",2,"3","13","23.0769230769230769"
"2010","11","2010-November","12","SE",1,"7","11","63.6363636363636364"
"2010","11","2010-November","12","SE",2,"4","11","36.3636363636363636"
"2010","11","2010-November","12","SW",1,"8","18","44.4444444444444444"
"2010","11","2010-November","12","SW",2,"10","18","55.5555555555555556"
"2010","11","2010-November","12","W",1,"11","33","33.3333333333333333"
"2010","11","2010-November","12","W",2,"20","33","60.6060606060606061"
"2010","11","2010-November","12","W",3,"2","33","6.0606060606060606"
"2010","11","2010-November","13","E",1,"14","68","20.5882352941176471"
"2010","11","2010-November","13","E",2,"33","68","48.5294117647058824"
"2010","11","2010-November","13","E",3,"19","68","27.9411764705882353"
"2010","11","2010-November","13","E",4,"2","68","2.9411764705882353"
"2010","11","2010-November","13","N",1,"8","14","57.1428571428571429"
"2010","11","2010-November","13","N",2,"6","14","42.8571428571428571"
"2010","11","2010-November","13","NE",1,"11","22","50.0000000000000000"
"2010","11","2010-November","13","NE",2,"11","22","50.0000000000000000"
"2010","11","2010-November","13","NW",1,"9","11","81.8181818181818182"
"2010","11","2010-November","13","NW",2,"2","11","18.1818181818181818"
"2010","11","2010-November","13","S",3,"1","1","100.0000000000000000"
"2010","11","2010-November","13","SE",1,"9","63","14.2857142857142857"
"2010","11","2010-November","13","SE",2,"20","63","31.7460317460317460"
"2010","11","2010-November","13","SE",3,"31","63","49.2063492063492063"
"2010","11","2010-November","13","SE",4,"3","63","4.7619047619047619"
"2010","11","2010-November","13","SW",1,"1","1","100.0000000000000000"
"2010","11","2010-November","13","W",1,"13","13","100.0000000000000000"
"2010","11","2010-November","14","E",1,"15","53","28.3018867924528302"
"2010","11","2010-November","14","E",2,"33","53","62.2641509433962264"
"2010","11","2010-November","14","E",3,"5","53","9.4339622641509434"
"2010","11","2010-November","14","N",1,"22","52","42.3076923076923077"
"2010","11","2010-November","14","N",2,"18","52","34.6153846153846154"
"2010","11","2010-November","14","N",3,"8","52","15.3846153846153846"
"2010","11","2010-November","14","N",4,"3","52","5.7692307692307692"
"2010","11","2010-November","14","N",5,"1","52","1.9230769230769231"
"2010","11","2010-November","14","NE",1,"26","88","29.5454545454545455"
"2010","11","2010-November","14","NE",2,"30","88","34.0909090909090909"
"2010","11","2010-November","14","NE",3,"30","88","34.0909090909090909"
"2010","11","2010-November","14","NE",5,"2","88","2.2727272727272727"
"2010","11","2010-November","14","NW",1,"16","18","88.8888888888888889"
"2010","11","2010-November","14","NW",2,"2","18","11.1111111111111111"
"2010","11","2010-November","14","S",1,"4","7","57.1428571428571429"
"2010","11","2010-November","14","S",2,"3","7","42.8571428571428571"
"2010","11","2010-November","14","SE",1,"3","34","8.8235294117647059"
"2010","11","2010-November","14","SE",2,"20","34","58.8235294117647059"
"2010","11","2010-November","14","SE",3,"11","34","32.3529411764705882"
"2010","11","2010-November","14","SW",1,"2","2","100.0000000000000000"
"2010","11","2010-November","14","W",1,"3","3","100.0000000000000000"
"2010","11","2010-November","15","E",1,"15","32","46.8750000000000000"
"2010","11","2010-November","15","E",2,"16","32","50.0000000000000000"
"2010","11","2010-November","15","E",3,"1","32","3.1250000000000000"
"2010","11","2010-November","15","N",1,"63","84","75.0000000000000000"
"2010","11","2010-November","15","N",2,"16","84","19.0476190476190476"
"2010","11","2010-November","15","N",3,"5","84","5.9523809523809524"
"2010","11","2010-November","15","NE",1,"24","36","66.6666666666666667"
"2010","11","2010-November","15","NE",2,"11","36","30.5555555555555556"
"2010","11","2010-November","15","NE",3,"1","36","2.7777777777777778"
"2010","11","2010-November","15","NW",1,"14","18","77.7777777777777778"
"2010","11","2010-November","15","NW",2,"4","18","22.2222222222222222"
"2010","11","2010-November","15","S",1,"18","26","69.2307692307692308"
"2010","11","2010-November","15","S",2,"8","26","30.7692307692307692"
"2010","11","2010-November","15","SE",1,"17","24","70.8333333333333333"
"2010","11","2010-November","15","SE",2,"7","24","29.1666666666666667"
"2010","11","2010-November","15","SW",1,"24","25","96.0000000000000000"
"2010","11","2010-November","15","SW",2,"1","25","4.0000000000000000"
"2010","11","2010-November","15","W",1,"19","22","86.3636363636363636"
"2010","11","2010-November","15","W",2,"3","22","13.6363636363636364"
"2010","11","2010-November","16","E",1,"18","28","64.2857142857142857"
"2010","11","2010-November","16","E",2,"10","28","35.7142857142857143"
"2010","11","2010-November","16","N",1,"56","86","65.1162790697674419"
"2010","11","2010-November","16","N",2,"27","86","31.3953488372093023"
"2010","11","2010-November","16","N",3,"3","86","3.4883720930232558"
"2010","11","2010-November","16","NE",1,"26","44","59.0909090909090909"
"2010","11","2010-November","16","NE",2,"14","44","31.8181818181818182"
"2010","11","2010-November","16","NE",3,"1","44","2.2727272727272727"
"2010","11","2010-November","16","NE",4,"2","44","4.5454545454545455"
"2010","11","2010-November","16","NE",5,"1","44","2.2727272727272727"
"2010","11","2010-November","16","NW",1,"31","38","81.5789473684210526"
"2010","11","2010-November","16","NW",2,"6","38","15.7894736842105263"
"2010","11","2010-November","16","NW",3,"1","38","2.6315789473684211"
"2010","11","2010-November","16","S",1,"11","20","55.0000000000000000"
"2010","11","2010-November","16","S",2,"9","20","45.0000000000000000"
"2010","11","2010-November","16","SE",1,"3","15","20.0000000000000000"
"2010","11","2010-November","16","SE",2,"9","15","60.0000000000000000"
"2010","11","2010-November","16","SE",3,"3","15","20.0000000000000000"
"2010","11","2010-November","16","SW",1,"10","14","71.4285714285714286"
"2010","11","2010-November","16","SW",2,"4","14","28.5714285714285714"
"2010","11","2010-November","16","W",1,"10","17","58.8235294117647059"
"2010","11","2010-November","16","W",2,"6","17","35.2941176470588235"
"2010","11","2010-November","16","W",3,"1","17","5.8823529411764706"
"2010","11","2010-November","17","E",1,"42","59","71.1864406779661017"
"2010","11","2010-November","17","E",2,"17","59","28.8135593220338983"
"2010","11","2010-November","17","N",1,"17","67","25.3731343283582090"
"2010","11","2010-November","17","N",2,"29","67","43.2835820895522388"
"2010","11","2010-November","17","N",3,"15","67","22.3880597014925373"
"2010","11","2010-November","17","N",4,"6","67","8.9552238805970149"
"2010","11","2010-November","17","NE",1,"37","94","39.3617021276595745"
"2010","11","2010-November","17","NE",2,"38","94","40.4255319148936170"
"2010","11","2010-November","17","NE",3,"14","94","14.8936170212765957"
"2010","11","2010-November","17","NE",4,"5","94","5.3191489361702128"
"2010","11","2010-November","17","NW",1,"1","1","100.0000000000000000"
"2010","11","2010-November","17","S",1,"9","9","100.0000000000000000"
"2010","11","2010-November","17","SE",1,"21","34","61.7647058823529412"
"2010","11","2010-November","17","SE",2,"12","34","35.2941176470588235"
"2010","11","2010-November","17","SE",3,"1","34","2.9411764705882353"
"2010","11","2010-November","17","SW",1,"3","3","100.0000000000000000"
"2010","11","2010-November","17","W",1,"1","1","100.0000000000000000"
"2010","11","2010-November","18","E",1,"16","26","61.5384615384615385"
"2010","11","2010-November","18","E",2,"10","26","38.4615384615384615"
"2010","11","2010-November","18","N",1,"36","75","48.0000000000000000"
"2010","11","2010-November","18","N",2,"29","75","38.6666666666666667"
"2010","11","2010-November","18","N",3,"9","75","12.0000000000000000"
"2010","11","2010-November","18","N",4,"1","75","1.3333333333333333"
"2010","11","2010-November","18","NE",1,"17","27","62.9629629629629630"
"2010","11","2010-November","18","NE",2,"10","27","37.0370370370370370"
"2010","11","2010-November","18","NW",1,"15","32","46.8750000000000000"
"2010","11","2010-November","18","NW",2,"10","32","31.2500000000000000"
"2010","11","2010-November","18","NW",3,"6","32","18.7500000000000000"
"2010","11","2010-November","18","NW",4,"1","32","3.1250000000000000"
"2010","11","2010-November","18","S",1,"9","9","100.0000000000000000"
"2010","11","2010-November","18","SE",1,"8","20","40.0000000000000000"
"2010","11","2010-November","18","SE",2,"10","20","50.0000000000000000"
"2010","11","2010-November","18","SE",3,"2","20","10.0000000000000000"
"2010","11","2010-November","18","SW",1,"10","12","83.3333333333333333"
"2010","11","2010-November","18","SW",2,"2","12","16.6666666666666667"
"2010","11","2010-November","18","W",1,"13","14","92.8571428571428571"
"2010","11","2010-November","18","W",2,"1","14","7.1428571428571429"
"2010","11","2010-November","19","E",1,"25","38","65.7894736842105263"
"2010","11","2010-November","19","E",2,"11","38","28.9473684210526316"
"2010","11","2010-November","19","E",3,"1","38","2.6315789473684211"
"2010","11","2010-November","19","E",4,"1","38","2.6315789473684211"
"2010","11","2010-November","19","N",1,"10","27","37.0370370370370370"
"2010","11","2010-November","19","N",2,"12","27","44.4444444444444444"
"2010","11","2010-November","19","N",3,"2","27","7.4074074074074074"
"2010","11","2010-November","19","N",4,"3","27","11.1111111111111111"
"2010","11","2010-November","19","NE",1,"24","51","47.0588235294117647"
"2010","11","2010-November","19","NE",2,"26","51","50.9803921568627451"
"2010","11","2010-November","19","NE",3,"1","51","1.9607843137254902"
"2010","11","2010-November","19","NW",1,"5","21","23.8095238095238095"
"2010","11","2010-November","19","NW",2,"10","21","47.6190476190476190"
"2010","11","2010-November","19","NW",3,"6","21","28.5714285714285714"
"2010","11","2010-November","19","S",1,"2","3","66.6666666666666667"
"2010","11","2010-November","19","S",2,"1","3","33.3333333333333333"
"2010","11","2010-November","19","SE",1,"11","49","22.4489795918367347"
"2010","11","2010-November","19","SE",2,"32","49","65.3061224489795918"
"2010","11","2010-November","19","SE",3,"6","49","12.2448979591836735"
"2010","11","2010-November","19","SW",1,"6","8","75.0000000000000000"
"2010","11","2010-November","19","SW",2,"2","8","25.0000000000000000"
"2010","11","2010-November","19","W",1,"7","36","19.4444444444444444"
"2010","11","2010-November","19","W",2,"25","36","69.4444444444444444"
"2010","11","2010-November","19","W",3,"4","36","11.1111111111111111"
"2010","11","2010-November","20","E",1,"32","59","54.2372881355932203"
"2010","11","2010-November","20","E",2,"27","59","45.7627118644067797"
"2010","11","2010-November","20","N",1,"5","8","62.5000000000000000"
"2010","11","2010-November","20","N",2,"1","8","12.5000000000000000"
"2010","11","2010-November","20","N",5,"1","8","12.5000000000000000"
"2010","11","2010-November","20","N",7,"1","8","12.5000000000000000"
"2010","11","2010-November","20","NE",1,"29","43","67.4418604651162791"
"2010","11","2010-November","20","NE",2,"10","43","23.2558139534883721"
"2010","11","2010-November","20","NE",3,"3","43","6.9767441860465116"
"2010","11","2010-November","20","NE",7,"1","43","2.3255813953488372"
"2010","11","2010-November","20","NW",1,"11","13","84.6153846153846154"
"2010","11","2010-November","20","NW",2,"1","13","7.6923076923076923"
"2010","11","2010-November","20","NW",3,"1","13","7.6923076923076923"
"2010","11","2010-November","20","S",1,"7","16","43.7500000000000000"
"2010","11","2010-November","20","S",2,"8","16","50.0000000000000000"
"2010","11","2010-November","20","S",3,"1","16","6.2500000000000000"
"2010","11","2010-November","20","SE",1,"17","45","37.7777777777777778"
"2010","11","2010-November","20","SE",2,"28","45","62.2222222222222222"
"2010","11","2010-November","20","SW",1,"12","19","63.1578947368421053"
"2010","11","2010-November","20","SW",2,"4","19","21.0526315789473684"
"2010","11","2010-November","20","SW",3,"3","19","15.7894736842105263"
"2010","11","2010-November","20","W",1,"6","6","100.0000000000000000"
"2010","11","2010-November","21","E",1,"32","40","80.0000000000000000"
"2010","11","2010-November","21","E",2,"8","40","20.0000000000000000"
"2010","11","2010-November","21","N",1,"30","48","62.5000000000000000"
"2010","11","2010-November","21","N",2,"18","48","37.5000000000000000"
"2010","11","2010-November","21","NE",1,"37","57","64.9122807017543860"
"2010","11","2010-November","21","NE",2,"20","57","35.0877192982456140"
"2010","11","2010-November","21","NW",1,"27","53","50.9433962264150943"
"2010","11","2010-November","21","NW",2,"26","53","49.0566037735849057"
"2010","11","2010-November","21","S",1,"9","9","100.0000000000000000"
"2010","11","2010-November","21","SE",1,"19","25","76.0000000000000000"
"2010","11","2010-November","21","SE",2,"6","25","24.0000000000000000"
"2010","11","2010-November","21","SW",1,"5","6","83.3333333333333333"
"2010","11","2010-November","21","SW",2,"1","6","16.6666666666666667"
"2010","11","2010-November","21","W",1,"20","21","95.2380952380952381"
"2010","11","2010-November","21","W",2,"1","21","4.7619047619047619"
"2010","11","2010-November","22","E",1,"26","40","65.0000000000000000"
"2010","11","2010-November","22","E",2,"14","40","35.0000000000000000"
"2010","11","2010-November","22","N",1,"15","25","60.0000000000000000"
"2010","11","2010-November","22","N",2,"10","25","40.0000000000000000"
"2010","11","2010-November","22","NE",1,"31","46","67.3913043478260870"
"2010","11","2010-November","22","NE",2,"15","46","32.6086956521739130"
"2010","11","2010-November","22","S",1,"8","29","27.5862068965517241"
"2010","11","2010-November","22","S",2,"8","29","27.5862068965517241"
"2010","11","2010-November","22","S",3,"9","29","31.0344827586206897"
"2010","11","2010-November","22","S",4,"4","29","13.7931034482758621"
"2010","11","2010-November","22","SE",1,"21","64","32.8125000000000000"
"2010","11","2010-November","22","SE",2,"21","64","32.8125000000000000"
"2010","11","2010-November","22","SE",3,"19","64","29.6875000000000000"
"2010","11","2010-November","22","SE",4,"3","64","4.6875000000000000"
"2010","11","2010-November","22","SW",1,"5","10","50.0000000000000000"
"2010","11","2010-November","22","SW",2,"2","10","20.0000000000000000"
"2010","11","2010-November","22","SW",3,"2","10","20.0000000000000000"
"2010","11","2010-November","22","SW",4,"1","10","10.0000000000000000"
"2010","11","2010-November","22","W",1,"3","3","100.0000000000000000"
"2010","11","2010-November","23","E",1,"4","19","21.0526315789473684"
"2010","11","2010-November","23","E",2,"14","19","73.6842105263157895"
"2010","11","2010-November","23","E",4,"1","19","5.2631578947368421"
"2010","11","2010-November","23","N",1,"1","34","2.9411764705882353"
"2010","11","2010-November","23","N",2,"15","34","44.1176470588235294"
"2010","11","2010-November","23","N",3,"10","34","29.4117647058823529"
"2010","11","2010-November","23","N",4,"4","34","11.7647058823529412"
"2010","11","2010-November","23","N",5,"2","34","5.8823529411764706"
"2010","11","2010-November","23","N",6,"2","34","5.8823529411764706"
"2010","11","2010-November","23","NE",1,"7","36","19.4444444444444444"
"2010","11","2010-November","23","NE",2,"20","36","55.5555555555555556"
"2010","11","2010-November","23","NE",3,"7","36","19.4444444444444444"
"2010","11","2010-November","23","NE",6,"1","36","2.7777777777777778"
"2010","11","2010-November","23","NE",7,"1","36","2.7777777777777778"
"2010","11","2010-November","23","NW",1,"2","8","25.0000000000000000"
