"year_month","day","hour","wind_speed"
"2010-July","27","5","0.0"
"2010-July","27","5","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","27","4","0.0"
"2010-July","13","2","0.0"
"2010-July","27","3","0.0"
"2010-July","27","3","0.0"
"2010-July","13","2","0.0"
"2010-July","13","2","0.0"
"2010-July","13","2","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","15","23","0.0"
"2010-July","15","23","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","7","0","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","26","23","0.0"
"2010-July","26","23","0.0"
"2010-July","26","23","0.0"
"2010-July","18","2","0.0"
"2010-July","7","0","0.0"
"2010-July","7","0","0.0"
"2010-July","13","1","0.0"
"2010-July","13","1","0.0"
"2010-July","7","0","0.0"
"2010-July","13","1","0.0"
"2010-July","7","1","0.0"
"2010-July","7","1","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","15","3","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","15","23","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","18","2","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","13","0","0.0"
"2010-July","12","23","0.0"
"2010-July","18","2","0.0"
"2010-July","18","2","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","18","2","0.0"
"2010-July","8","3","0.0"
"2010-July","18","2","0.0"
"2010-July","16","0","0.0"
"2010-July","12","23","0.0"
"2010-July","16","0","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","8","5","0.0"
"2010-July","12","23","0.0"
"2010-July","12","23","0.0"
"2010-July","18","2","0.0"
"2010-July","12","22","0.0"
"2010-July","12","22","0.0"
"2010-July","12","22","0.0"
"2010-July","12","22","0.0"
"2010-July","18","2","0.0"
"2010-July","16","1","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","6","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","5","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","4","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","3","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","2","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","1","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","26","0","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","23","0.0"
"2010-July","25","22","0.0"
"2010-July","16","1","0.0"
"2010-July","12","22","0.0"
"2010-July","15","3","0.0"
"2010-July","15","3","0.0"
"2010-July","12","22","0.0"
"2010-July","12","22","0.0"
"2010-July","12","22","0.0"
"2010-July","16","2","0.0"
"2010-July","16","2","0.0"
"2010-July","12","22","0.0"
